vintage,country,points,price,province,title,variety,winery,avg winter temp,avg spring temp,avg summer temp,avg fall temp,avg winter sun hour,avg spring hour,avg summer sun hour,avg fall sun hour,avg daily precip winter,avg daily precip spring,avg daily precip summer,avg daily precip fall
2012-01-01,Italy,86,28,Tuscany,Tenute Silvio Nardi 2012 Rosso di Montalcino,Sangiovese,Tenute Silvio Nardi,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,92,,Tuscany,Fossacolle 2012 Brunello di Montalcino,Sangiovese,Fossacolle,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,88,15,Tuscany,La Collina dei Lecci 2012 Rosso di Montalcino,Sangiovese,La Collina dei Lecci,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,93,60,Tuscany,Campogiovanni 2012 Brunello di Montalcino,Sangiovese,Campogiovanni,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,90,50,Tuscany,Marchesato degli Aleramici 2012 Brunello di Montalcino,Sangiovese,Marchesato degli Aleramici,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,87,50,Tuscany,Agostina Pieri 2012 Brunello di Montalcino,Sangiovese,Agostina Pieri,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,95,63,Tuscany,Armilla 2012 Brunello di Montalcino,Sangiovese,Armilla,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,89,33,Tuscany,Fattoria della Talosa 2012 Vino Nobile di Montepulciano,Sangiovese,Fattoria della Talosa,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,88,70,Tuscany,Castello di Bossi 2012 Corbaia Red (Toscana),Red Blend,Castello di Bossi,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,88,23,Tuscany,Fattoria di Basciano 2012 Riserva (Chianti Rufina),Red Blend,Fattoria di Basciano,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,90,70,Tuscany,Palazzo 2012 Brunello di Montalcino,Sangiovese,Palazzo,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,89,20,Tuscany,Bindi Sergardi 2012 La Ghirlanda (Chianti Classico),Red Blend,Bindi Sergardi,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,87,17,Tuscany,Cantine Bellini 2012 Chianti Rufina,Red Blend,Cantine Bellini,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,90,28,Tuscany,Castello di Bolgheri 2012 Varvàra (Bolgheri),Red Blend,Castello di Bolgheri,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,92,30,Tuscany,Le Chiuse 2012 Rosso di Montalcino,Sangiovese,Le Chiuse,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,93,55,Tuscany,Fattoria dei Barbi 2012 Brunello di Montalcino,Sangiovese,Fattoria dei Barbi,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,85,16,Tuscany,Massi di Mandorlaia 2012 Vermentino (Maremma Toscana),Vermentino,Massi di Mandorlaia,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,89,,Tuscany,San Felice 2012 Villa La Pagliaia (Chianti Classico),Red Blend,San Felice,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,87,45,Tuscany,Bonacchi 2012 Brunello di Montalcino,Sangiovese,Bonacchi,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,91,,Tuscany,Padelletti 2012 Rosso di Montalcino,Sangiovese,Padelletti,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,90,26,Tuscany,Castello di Verrazzano 2012 Chianti Classico,Red Blend,Castello di Verrazzano,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,85,18,Tuscany,Fattoria Fibbiano 2012 Casalini (Chianti Superiore),Red Blend,Fattoria Fibbiano,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,86,16,Tuscany,Astorre Noti 2012 Rosso di Montepulciano,Red Blend,Astorre Noti,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,92,67,Tuscany,Tenuta La Fuga 2012 Brunello di Montalcino,Sangiovese,Tenuta La Fuga,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,88,45,Tuscany,Poggio Antico 2012 Rosso di Montalcino,Sangiovese,Poggio Antico,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,88,30,Tuscany,Stefania Mezzetti 2012 Principe Syrah (Cortona),Syrah,Stefania Mezzetti,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,90,29,Tuscany,Avignonesi 2012 Vino Nobile di Montepulciano,Sangiovese,Avignonesi,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,93,50,Tuscany,Tenuta Sette Cieli 2012 Indaco Red (Toscana),Red Blend,Tenuta Sette Cieli,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,87,19,Tuscany,Monterotondo 2012 Vaggiolata (Chianti Classico),Red Blend,Monterotondo,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,87,15,Tuscany,Castelli del Grevepesa 2012 Castelgreve (Chianti Classico),Sangiovese,Castelli del Grevepesa,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,90,35,Tuscany,Podere San Cristoforo 2012 Petit Verdot (Toscana),Petit Verdot,Podere San Cristoforo,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,89,55,Tuscany,Castellare 2012 Coniale Cabernet Sauvignon (Toscana),Cabernet Sauvignon,Castellare,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,87,20,Tuscany,Paniole 2012 Maremma Toscana,Red Blend,Paniole,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,88,20,Tuscany,Castello di Bossi 2012 Chianti Classico,Sangiovese,Castello di Bossi,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,88,18,Tuscany,Melini 2012 Terrarossa (Chianti Classico),Red Blend,Melini,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,91,72,Tuscany,La Mannella 2012 Brunello di Montalcino,Sangiovese,La Mannella,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,92,29,Tuscany,Isole e Olena 2012 Chianti Classico,Red Blend,Isole e Olena,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,88,24,Tuscany,Collazzi 2012 I Bastioni (Chianti Classico),Red Blend,Collazzi,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,89,18,Tuscany,Ormanni 2012 Chianti Classico,Red Blend,Ormanni,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,86,14,Tuscany,Castello di Querceto 2012 Chianti Classico,Red Blend,Castello di Querceto,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,92,27,Tuscany,Gianni Brunelli 2012 Rosso di Montalcino,Sangiovese,Gianni Brunelli,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,93,40,Tuscany,Molino di Sant'Antimo 2012 Brunello di Montalcino,Sangiovese,Molino di Sant'Antimo,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,91,60,Tuscany,Tenuta San Giorgio 2012 Ugolforte (Brunello di Montalcino),Sangiovese,Tenuta San Giorgio,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,87,,Tuscany,Livernano 2012 Chianti Classico,Red Blend,Livernano,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,86,24,Tuscany,Lornano 2012 Chianti Classico,Sangiovese,Lornano,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,90,24,Tuscany,San Leonino 2012 Al Limite (Chianti Classico),Sangiovese,San Leonino,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,92,60,Tuscany,La Magia 2012 Brunello di Montalcino,Sangiovese,La Magia,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,92,29,Tuscany,Le Potazzine 2012 Rosso di Montalcino,Sangiovese,Le Potazzine,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,87,25,Tuscany,Villa Calcinaia 2012 Piegaia Riserva (Chianti Classico),Sangiovese,Villa Calcinaia,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,92,160,Tuscany,Tenuta di Biserno 2012 Biserno Red (Toscana),Red Blend,Tenuta di Biserno,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,93,80,Tuscany,Lambardi 2012 Brunello di Montalcino,Sangiovese,Lambardi,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,91,42,Tuscany,Siro Pacenti 2012 Pelagrilli (Brunello di Montalcino),Sangiovese,Siro Pacenti,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,88,27,Tuscany,Villa Le Prata 2012 Tirso (Rosso di Montalcino),Sangiovese,Villa Le Prata,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,85,20,Tuscany,Loacker Corte Pavone 2012 Rosso di Montalcino,Sangiovese,Loacker Corte Pavone,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,88,27,Tuscany,Villa Le Prata 2012 Tirso (Rosso di Montalcino),Sangiovese,Villa Le Prata,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,86,29,Tuscany,Baldetti Alfonso 2012 Marius Sangiovese (Cortona),Sangiovese,Baldetti Alfonso,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,87,33,Tuscany,La Lastra 2012 Riserva (Vernaccia di San Gimignano),Vernaccia,La Lastra,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,92,55,Tuscany,Collosorbo 2012 Brunello di Montalcino,Sangiovese,Collosorbo,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
2012-01-01,Italy,89,17,Tuscany,Villa Calcinaia 2012 Piegaia (Chianti Classico),Sangiovese,Villa Calcinaia,4.87912087912088,14.9510869565217,25.9184782608696,16.7362637362637,7.45604395604396,12.4369565217391,14.1652173913043,8.78901098901099,0.557142857142857,1.10217391304348,0.605434782608696,1.4978021978022
